// Converted from SA to VC by Timecyc Workshop
2 20 33 163 163 163 2 20 33 163 163 163 255 255 255 22 33 44 11 23 44 0 0 0 0 0 0 0 1 1 200 100 0 1000 100 1 30 20 0 3 3 3 0 0 0 0 0 0 38 38 55 240
33 33 12 163 163 163 33 33 12 163 163 163 255 255 255 0 30 30 10 22 35 255 255 0 5 0 0 1 0 1 200 100 0 1500 100 1 30 20 0 3 3 3 0 0 0 0 0 0 53 62 68 240
33 33 33 163 163 163 33 33 33 163 163 163 255 255 255 10 22 35 10 22 35 255 255 0 5 0 0 1 0 1 200 100 0 1500 100 1 30 20 0 3 3 3 0 0 0 0 0 0 53 62 68 240
12 22 35 200 200 200 12 22 35 200 200 200 255 255 255 0 9 9 1 24 32 0 0 0 0 0 0 1 0 0 200 100 0 1150 -22 1 30 20 0 23 28 30 0 0 0 0 0 0 32 43 66 240
21 21 39 135 173 197 21 21 39 135 173 197 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1 1 0 200 100 0 650 155 1 30 20 0 0 0 0 0 0 0 0 0 0 58 115 150 240
5 5 11 163 163 163 5 5 11 163 163 163 255 255 255 0 0 26 45 0 64 255 255 0 5 0 0 1 0 1 200 100 0 1500 100 1 30 20 0 3 3 3 0 0 0 0 0 0 38 38 55 240
10 10 20 163 163 163 10 10 20 163 163 163 255 255 255 0 0 26 45 0 64 255 255 0 5 0 0 1 0 1 200 100 0 1500 100 1 30 20 0 3 3 3 0 0 0 0 0 0 38 38 55 240
21 21 21 137 137 137 21 21 21 137 137 137 255 255 255 55 55 55 55 55 55 255 255 0 5 0 0 1 1 1 50 100 0 150 -111 1 30 20 0 3 3 3 0 0 0 0 0 0 38 38 55 240
21 21 21 135 173 197 21 21 21 135 173 197 255 255 255 10 10 10 20 20 20 0 0 0 0 0 0 1 1 1 200 100 0 300 5 1 30 20 0 0 0 0 0 0 0 0 0 0 59 68 77 192
0 0 0 166 166 166 0 0 0 166 166 166 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 99 99 97 0 0 0 99 99 97 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
22 22 22 194 194 142 22 22 22 194 194 142 255 255 255 0 20 20 0 31 32 255 128 0 255 128 0 0 1 0 150 100 0 400 100 1 35 9 10 27 30 36 0 0 0 0 0 0 53 104 104 240
6 20 20 210 194 182 6 20 20 210 194 182 255 255 255 0 0 7 19 39 37 255 128 0 255 128 0 0 0 0 150 100 0 800 100 1 0 0 0 14 15 18 0 0 0 0 0 0 25 51 52 240
22 33 33 210 194 182 22 33 33 210 194 182 255 255 255 16 16 22 15 15 20 255 128 0 255 128 0 0 0 0 150 100 0 800 50 1 35 9 10 27 30 36 0 0 0 0 0 0 53 104 104 240
33 33 33 210 194 182 33 33 33 210 194 182 255 255 255 15 15 16 14 14 20 255 128 0 255 128 0 0 0 1 150 100 0 800 155 1 35 9 10 27 30 36 0 0 0 0 0 0 53 104 104 240
10 24 27 160 171 202 10 24 27 160 171 202 255 255 255 10 10 10 10 22 33 10 10 0 10 0 0 1 1 0 200 100 0 700 -22 1 70 27 10 23 28 30 0 0 0 0 0 0 55 55 66 240
20 30 30 143 143 143 20 30 30 143 143 143 255 255 255 15 22 32 4 32 66 255 128 0 255 0 0 0 0 1 150 100 0 454 100 1 70 27 10 50 43 36 0 0 0 0 0 0 21 41 56 240
20 30 30 143 143 143 20 30 30 143 143 143 255 255 255 4 32 66 4 32 66 255 128 0 255 0 0 0 0 1 150 100 0 454 100 1 70 27 10 50 43 36 0 0 0 0 0 0 21 41 56 240
30 22 30 108 108 101 30 22 30 108 108 101 255 255 255 14 14 14 14 14 14 10 10 0 10 0 0 0 1 1 200 100 0 1150 -22 1 70 27 10 23 28 30 0 0 0 0 0 0 55 55 66 240
20 30 30 135 173 197 20 30 30 135 173 197 255 255 255 10 10 10 20 20 20 0 0 0 0 0 0 0 1 0 200 100 0 650 5 1 70 27 10 0 0 0 0 0 0 0 0 0 59 68 77 240
33 33 33 210 141 141 33 33 33 210 141 141 255 255 255 0 45 45 0 45 45 10 10 0 10 0 0 0 1 0 60 50 0 150 -200 1 70 27 10 0 0 0 0 0 0 0 0 0 120 120 125 240
24 16 25 138 138 138 24 16 25 138 138 138 255 255 255 20 4 19 31 11 27 255 128 0 255 0 0 0 0 0 150 100 0 1000 100 1 70 27 10 50 43 36 0 0 0 0 0 0 53 62 68 240
12 12 12 163 163 163 12 12 12 163 163 163 255 255 255 0 5 10 16 1 30 255 128 0 255 0 0 0 0 0 150 100 0 1000 200 1 70 27 10 50 43 36 0 0 0 0 0 0 53 62 68 240
11 22 33 163 163 163 11 22 33 163 163 163 255 255 255 22 33 44 22 33 44 0 0 0 0 0 0 0 1 1 150 100 0 1000 100 1 70 27 10 50 43 36 0 0 0 0 0 0 53 62 68 240
22 25 25 163 163 163 22 25 25 163 163 163 255 255 255 0 30 30 10 22 35 255 128 0 255 0 0 0 0 1 150 100 0 1500 100 1 23 30 20 50 43 36 0 0 0 0 0 0 53 62 68 240
22 25 25 163 163 163 22 25 25 163 163 163 255 255 255 10 22 35 10 22 35 255 128 0 255 0 0 0 0 1 150 100 0 1500 100 1 23 30 20 50 43 36 0 0 0 0 0 0 53 62 68 240
3 18 33 190 176 169 3 18 33 190 176 169 255 255 255 0 9 9 1 24 32 0 0 0 0 0 0 1 0 0 200 100 0 1150 -22 1 70 27 10 23 28 30 0 0 0 0 0 0 26 58 66 240
31 31 31 135 173 197 31 31 31 135 173 197 255 255 255 50 50 50 50 50 50 0 0 0 0 0 0 1 1 0 200 100 0 650 5 1 70 27 10 0 0 0 0 0 0 0 0 0 59 68 77 240
5 5 15 180 163 163 5 5 15 180 163 163 255 255 255 11 0 21 80 50 58 255 128 0 255 0 0 0 0 0 150 100 0 1500 100 1 70 27 10 50 43 36 0 0 0 0 0 0 53 62 68 240
10 10 15 180 163 163 10 10 15 180 163 163 255 255 255 11 0 21 80 50 58 255 128 0 255 0 0 0 0 0 150 100 0 1500 100 1 70 27 10 50 43 36 0 0 0 0 0 0 53 62 68 240
21 21 21 137 137 137 21 21 21 137 137 137 255 255 255 105 102 82 105 102 82 255 128 0 255 0 0 0 1 1 50 100 0 150 -111 1 70 27 10 50 43 36 0 0 0 0 0 0 53 62 68 240
21 21 21 135 173 197 21 21 21 135 173 197 255 255 255 10 10 10 20 20 20 0 0 0 0 0 0 0 1 1 200 100 0 300 5 1 70 27 10 0 0 0 0 0 0 0 0 0 59 68 77 192
0 0 0 121 122 122 0 0 0 121 122 122 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1 0 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 65 85 65 147
30 30 30 20 20 20 30 30 30 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
22 22 22 210 194 182 22 22 22 210 194 182 255 255 255 90 205 255 200 144 85 255 128 0 255 128 0 8 1 0 140 93 0 800 100 0 100 34 25 120 92 88 0 0 0 0 0 0 90 170 170 240
22 17 8 210 194 182 22 17 8 210 194 182 255 255 255 90 205 255 200 144 85 255 128 0 255 128 0 1 0 0 140 93 0 800 100 0 100 34 25 120 92 88 0 0 0 0 0 0 90 170 170 240
20 16 16 210 194 182 20 16 16 210 194 182 255 255 255 90 205 255 200 144 85 255 128 0 255 128 0 8 0 0 140 93 0 800 50 0 100 34 25 120 92 88 0 0 0 0 0 0 90 170 170 240
33 33 33 210 194 182 33 33 33 210 194 182 255 255 255 90 205 255 200 144 85 255 128 0 255 128 0 8 0 0 140 93 0 800 100 0 100 34 25 120 92 88 0 0 0 0 0 0 90 170 170 240
16 31 31 163 187 192 16 31 31 163 187 192 255 255 255 22 22 22 15 25 27 0 0 0 0 0 0 3 0 0 200 100 0 700 90 0 100 34 25 23 28 30 0 0 0 0 0 0 77 77 88 240
30 30 30 188 188 188 30 30 30 188 188 188 255 255 255 90 205 255 200 144 85 255 128 0 255 128 0 3 0 0 140 100 0 455 66 0 100 34 25 120 92 88 0 0 0 0 0 0 178 160 160 200
16 20 27 188 188 188 16 20 27 188 188 188 255 255 255 155 155 155 198 124 85 255 128 0 255 128 0 2 0 0 140 100 0 455 66 0 100 34 25 120 92 88 0 0 0 0 0 0 178 160 160 200
30 30 30 153 153 153 30 30 30 153 153 153 255 255 255 41 46 47 31 36 37 10 10 0 10 0 0 3 0 0 200 100 0 1150 -22 0 100 34 25 23 28 30 0 0 0 0 0 0 77 77 88 240
20 30 30 135 173 197 20 30 30 135 173 197 255 255 255 10 10 10 20 20 20 0 0 0 0 0 0 3 0 0 200 100 0 650 5 0 100 34 25 0 0 0 0 0 0 0 0 0 62 72 77 240
33 33 33 141 141 141 33 33 33 141 141 141 255 255 255 0 45 45 0 45 45 0 10 0 10 0 0 3 0 0 60 50 0 150 -200 0 100 34 25 0 0 0 0 0 0 0 0 0 128 128 125 240
0 5 10 188 188 188 0 5 10 188 188 188 255 255 255 90 205 255 200 144 85 255 128 0 255 128 0 8 0 0 140 100 0 1000 100 0 100 34 25 120 92 88 0 0 0 0 0 0 185 160 160 240
12 12 12 188 188 188 12 12 12 188 188 188 255 255 255 141 99 81 200 144 85 255 128 0 255 128 0 8 1 0 140 100 0 1000 0 0 100 34 25 120 92 88 0 0 0 0 0 0 185 160 160 240
22 22 33 188 188 187 22 22 33 188 188 187 255 255 255 84 83 88 77 77 77 0 0 0 0 0 0 0 1 0 140 100 0 1000 100 0 100 34 25 120 92 88 0 0 0 0 0 0 185 160 160 240
23 23 23 188 188 188 23 23 23 188 188 188 255 255 255 90 145 227 200 144 85 255 128 0 255 255 255 8 0 0 140 100 0 1500 100 0 100 34 25 120 92 88 0 0 0 0 0 0 185 160 160 240
23 23 23 188 188 188 23 23 23 188 188 188 255 255 255 90 145 227 200 144 85 255 255 255 122 122 0 8 0 0 140 100 0 1500 100 0 100 34 25 120 92 88 0 0 0 0 0 0 185 160 160 240
12 22 22 190 176 169 12 22 22 190 176 169 255 255 255 41 46 47 31 36 37 0 0 0 0 0 0 3 0 0 200 100 0 1150 -22 0 100 34 25 23 28 30 0 0 0 0 0 0 42 77 88 240
31 31 31 135 173 202 31 31 31 135 173 202 255 255 255 39 50 50 60 60 60 0 0 0 0 0 0 3 0 0 200 100 0 650 161 0 100 34 25 0 0 0 0 0 0 0 0 0 62 72 77 240
5 5 22 188 188 188 5 5 22 188 188 188 255 255 255 90 205 255 200 144 85 255 128 0 155 155 155 8 1 0 140 100 0 1500 100 0 100 34 25 120 92 88 0 0 0 0 0 0 159 138 120 240
5 5 22 188 188 188 5 5 22 188 188 188 255 255 255 90 205 255 200 144 85 255 128 0 155 155 155 8 1 0 140 100 0 1500 100 0 100 34 25 120 92 88 0 0 0 0 0 0 159 138 120 240
21 21 21 137 137 137 21 21 21 137 137 137 255 255 255 112 109 89 112 109 89 255 128 0 255 128 0 8 1 0 50 100 0 150 -111 0 100 34 25 120 92 88 0 0 0 0 0 0 185 160 160 192
21 21 21 135 173 197 21 21 21 135 173 197 255 255 255 10 10 10 20 20 20 0 0 0 0 0 0 3 0 0 200 100 0 300 5 0 100 34 25 0 0 0 0 0 0 0 0 0 62 72 77 192
0 0 0 50 50 50 0 0 0 50 50 50 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 20 20 20 0 0 0 20 20 20 255 255 255 255 255 255 50 5 50 255 255 0 5 0 0 1 1 1 200 100 0 78 50 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
5 0 0 210 194 182 5 0 0 210 194 182 255 255 255 90 205 255 90 200 255 255 255 255 255 255 255 2 1 0 100 50 75 800 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
12 4 0 210 194 180 12 4 0 210 194 180 255 255 255 63 205 255 62 200 255 255 128 0 255 128 0 2 1 0 211 0 149 800 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
11 7 1 210 194 182 11 7 1 210 194 182 255 255 255 90 205 255 114 148 166 255 128 0 255 128 0 1 0 0 100 50 75 800 10 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
20 11 5 210 194 182 20 11 5 210 194 182 255 255 255 90 205 255 222 204 200 255 128 0 255 128 0 1 0 0 236 50 75 800 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
22 22 22 190 176 169 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 0 0 0 0 0 0 0 0 0 80 50 0 700 -22 0 120 40 40 92 116 125 0 0 0 0 0 0 77 77 88 240
24 26 30 188 188 188 24 26 30 188 188 188 255 255 255 90 205 255 187 146 116 255 128 0 255 0 0 3 1 0 100 50 0 455 66 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
12 0 0 188 188 188 12 0 0 188 188 188 255 255 255 155 155 155 198 124 85 255 128 0 255 0 0 1 1 0 100 50 0 455 66 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
5 5 12 153 153 153 5 5 12 153 153 153 255 255 255 62 72 75 62 72 75 10 10 0 10 0 0 0 0 0 200 50 0 1150 -22 0 120 40 40 46 58 61 0 0 0 0 0 0 77 77 88 240
20 30 30 135 173 197 20 30 30 135 173 197 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 2 0 0 80 80 0 650 5 0 120 40 40 0 0 0 0 0 0 0 0 0 107 117 122 240
33 33 33 141 141 141 33 33 33 141 141 141 255 255 255 40 50 50 40 50 50 10 10 0 10 0 0 2 0 0 60 50 0 150 -200 0 120 40 40 0 0 0 0 0 0 0 0 0 128 128 125 240
13 13 1 188 188 188 13 13 1 188 188 188 255 255 255 90 205 255 90 200 255 255 128 0 255 0 0 3 0 0 100 50 0 1000 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
13 4 0 188 188 188 13 4 0 188 188 188 255 255 255 90 205 255 200 144 90 255 128 0 255 0 0 3 1 0 100 50 0 1000 0 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
22 22 22 188 188 188 22 22 22 188 188 188 255 255 255 211 211 255 155 155 155 0 0 0 0 0 0 0 1 0 100 50 0 1000 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
22 24 22 188 188 188 22 24 22 188 188 188 255 255 255 90 205 255 187 146 116 255 128 0 255 255 255 3 0 0 100 50 0 1500 5 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
5 5 5 188 188 188 5 5 5 188 188 188 255 255 255 90 205 255 187 146 116 255 255 255 122 122 0 3 0 0 100 50 0 1500 5 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
12 22 21 190 176 169 12 22 21 190 176 169 255 255 255 62 72 75 62 72 75 0 0 0 0 0 0 0 0 0 200 50 0 1150 -22 0 120 40 40 46 58 61 0 0 0 0 0 0 52 77 88 240
21 21 21 135 173 197 21 21 21 135 173 197 255 255 255 69 69 69 79 79 79 0 0 0 0 0 0 0 0 0 80 80 0 650 5 0 120 40 40 0 0 0 0 0 0 0 0 0 107 117 122 240
10 10 10 188 188 188 10 10 10 188 188 188 255 255 255 210 231 200 250 218 143 255 128 0 155 155 155 3 1 0 100 50 0 1500 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
0 0 0 188 188 188 0 0 0 188 188 188 255 255 255 210 231 200 250 218 143 255 128 0 155 155 155 3 1 0 100 50 0 1500 100 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 240
21 21 21 137 137 137 21 21 21 137 137 137 255 255 255 120 117 96 120 117 96 0 0 0 0 0 0 0 1 0 50 50 0 150 -111 0 120 40 40 159 142 106 0 0 0 0 0 0 145 170 170 230
21 21 21 135 173 197 21 21 21 135 173 197 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 2 0 0 80 80 0 300 5 0 120 40 40 0 0 0 0 0 0 0 0 0 107 117 122 192
0 0 0 180 180 180 0 0 0 180 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 133 133 133 0 0 0 133 133 133 255 255 255 255 255 255 0 0 0 0 0 0 5 0 0 1 1 1 200 0 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
11 0 0 210 194 182 11 0 0 210 194 182 255 255 255 68 117 210 36 117 199 255 255 255 255 255 255 1 1 0 236 0 190 800 10 0 44 34 23 145 164 183 0 0 0 0 0 0 90 170 170 240
12 10 0 210 194 182 12 10 0 210 194 182 255 255 255 30 117 210 53 162 227 189 175 0 168 98 14 1 1 0 236 0 190 800 100 0 44 34 23 129 128 123 0 0 0 0 0 0 90 170 170 240
14 7 2 210 194 182 14 7 2 210 194 182 255 255 255 90 147 255 129 148 182 255 128 0 255 128 0 1 0 0 236 0 190 800 10 0 44 34 23 145 164 183 0 0 0 0 0 0 90 170 170 240
15 7 0 210 194 182 15 7 0 210 194 182 255 255 255 79 140 243 143 175 175 255 128 0 255 128 0 2 1 0 236 0 190 800 80 0 44 34 23 145 164 183 0 0 0 0 0 0 90 170 170 240
22 22 22 190 176 169 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 10 10 0 10 0 0 2 0 0 80 0 120 700 -22 0 120 100 100 92 116 123 0 0 0 0 0 0 125 125 125 240
30 30 30 188 188 188 30 30 30 188 188 188 255 255 255 90 180 255 90 200 255 255 128 0 255 128 0 2 1 0 150 0 150 455 66 1 120 100 100 180 255 255 0 0 0 0 0 0 90 170 170 240
30 30 30 188 188 188 30 30 30 188 188 188 255 255 255 90 180 255 90 200 255 255 128 0 255 128 0 2 1 0 150 0 150 455 66 1 120 100 100 180 255 255 0 0 0 0 0 0 90 170 170 240
5 5 12 122 123 123 5 5 12 122 123 123 255 255 255 125 145 151 125 145 151 10 10 0 10 0 0 2 0 0 80 0 120 1150 -22 0 120 100 100 92 116 123 0 0 0 0 0 0 125 125 125 240
20 30 30 186 186 186 20 30 30 186 186 186 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 1 0 0 80 50 120 650 5 0 120 100 100 0 0 0 0 0 0 0 0 0 141 141 140 240
13 13 13 141 141 141 13 13 13 141 141 141 255 255 255 146 155 155 127 144 144 10 10 0 10 0 0 1 0 0 60 50 60 250 -30 0 120 100 100 0 0 0 0 0 0 0 0 0 128 128 128 240
13 13 1 188 188 188 13 13 1 188 188 188 255 255 255 90 180 255 90 200 255 255 128 0 255 128 0 2 0 0 150 0 150 1000 10 1 120 100 100 180 255 255 0 0 0 0 0 0 90 170 170 240
13 13 0 188 188 188 13 13 0 188 188 188 255 255 255 90 180 255 90 200 255 255 128 0 255 128 0 2 1 0 150 0 150 1000 10 1 120 100 100 180 255 255 0 0 0 0 0 0 90 170 170 240
22 22 22 188 188 188 22 22 22 188 188 188 255 255 255 144 144 144 122 122 122 0 0 0 0 0 0 0 1 0 150 0 150 1000 10 1 120 100 100 88 88 88 0 0 0 0 0 0 90 170 170 240
22 5 5 203 188 188 22 5 5 203 188 188 255 255 255 90 180 255 57 165 255 255 128 0 255 128 0 2 1 0 150 0 150 1500 65 1 120 100 100 180 255 255 0 0 0 0 0 0 90 170 170 240
22 22 5 188 188 188 22 22 5 188 188 188 255 255 255 90 180 255 57 165 255 255 128 0 255 128 0 2 1 0 150 0 150 1500 65 1 120 100 100 180 255 255 0 0 0 0 0 0 90 170 170 240
2 5 5 188 188 183 2 5 5 188 188 183 255 255 255 125 145 151 125 145 151 0 0 0 0 9 9 2 0 0 80 0 120 1150 -22 0 120 100 100 92 116 123 0 0 0 0 0 0 97 125 125 240
21 21 21 186 186 186 21 21 21 186 186 186 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 1 0 0 80 50 120 650 5 0 120 100 100 0 0 0 0 0 0 0 0 0 141 141 140 240
0 0 0 188 188 188 0 0 0 188 188 188 255 255 255 233 231 233 250 156 158 255 128 0 255 128 0 2 1 0 150 0 150 1500 111 1 120 100 100 180 255 255 0 0 0 0 0 0 126 170 140 240
0 0 0 188 188 188 0 0 0 188 188 188 255 255 255 233 231 233 250 156 158 255 128 0 255 128 0 2 1 0 150 0 150 1500 111 1 120 100 100 180 255 255 0 0 0 0 0 0 126 170 140 240
11 11 11 137 137 137 11 11 11 137 137 137 255 255 255 166 163 140 166 163 140 0 0 0 0 0 0 0 1 0 50 0 0 150 -111 1 120 100 100 180 255 255 0 0 0 0 0 0 45 90 90 240
21 21 21 186 186 186 21 21 21 186 186 186 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 1 0 0 80 50 120 300 5 0 120 100 100 0 0 0 0 0 0 0 0 0 141 141 140 255
8 2 4 22 22 22 8 2 4 22 22 22 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1 1 1 200 100 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
0 0 0 0 0 0 0 0 0 0 0 0 255 255 255 255 255 255 0 0 0 0 0 0 5 0 0 1 1 1 200 0 0 400 100 1 30 20 0 3 3 3 0 0 0 0 0 0 85 85 65 192
8 5 5 255 255 182 8 5 5 255 255 182 255 255 255 68 117 210 36 117 194 222 88 0 122 55 0 3 1 0 110 40 75 800 10 0 120 40 40 200 123 96 0 0 0 0 0 0 50 97 97 240
16 10 0 210 194 182 16 10 0 210 194 182 255 255 255 74 156 208 67 144 182 198 128 0 255 128 0 7 1 0 110 40 75 800 100 0 120 40 40 155 155 155 0 0 0 0 0 0 50 97 97 240
10 10 5 210 194 182 10 10 5 210 194 182 255 255 255 93 127 157 90 144 182 198 128 0 255 128 0 7 0 1 110 40 103 800 10 0 120 40 40 200 123 96 0 0 0 0 0 0 50 97 97 240
15 11 0 210 191 182 15 11 0 210 191 182 255 255 255 109 142 157 90 144 182 255 55 0 255 255 255 4 0 0 222 40 75 800 10 0 120 40 40 200 123 96 0 0 0 0 0 0 50 97 100 240
22 22 22 190 176 169 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 0 0 0 0 0 0 3 1 0 80 0 0 700 -22 0 120 100 100 92 116 123 0 0 0 0 0 0 123 128 134 240
30 30 30 163 163 163 30 30 30 163 163 163 255 255 255 109 142 157 111 155 155 255 0 0 255 0 0 3 1 0 110 40 0 455 66 0 120 40 40 200 123 96 0 0 0 0 0 0 103 95 87 240
30 30 30 163 163 163 30 30 30 163 163 163 255 255 255 109 142 157 111 155 155 255 0 0 255 0 0 3 1 0 110 40 0 455 66 0 120 40 40 200 123 96 0 0 0 0 0 0 103 95 87 240
5 30 30 123 123 123 5 30 30 123 123 123 255 255 255 62 72 75 62 72 75 10 10 0 10 0 0 3 1 1 80 0 0 1150 -22 0 120 100 100 46 58 61 0 0 0 0 0 0 123 128 134 240
20 30 30 135 173 193 20 30 30 135 173 193 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 3 1 0 80 50 0 650 5 0 120 40 40 0 0 0 0 0 0 0 0 0 116 135 144 240
13 13 13 141 141 141 13 13 13 141 141 141 255 255 255 100 100 105 100 100 105 10 10 0 10 0 0 3 1 0 60 50 0 150 -70 0 120 40 40 0 0 0 0 0 0 0 0 0 123 123 124 240
1 1 1 163 159 163 1 1 1 163 159 163 255 255 255 109 142 157 90 200 255 255 255 255 255 255 255 3 0 1 110 40 0 1000 10 0 120 40 40 200 123 96 0 0 0 0 0 0 153 95 87 240
13 13 0 163 163 163 13 13 0 163 163 163 255 255 255 90 180 255 90 200 255 255 47 0 255 0 0 2 0 0 110 40 0 1000 10 0 120 40 40 200 123 96 0 0 0 0 0 0 143 121 87 240
22 22 22 188 163 163 22 22 22 188 163 163 255 255 255 144 144 144 155 155 155 0 0 0 0 0 0 0 1 1 110 40 0 1000 10 0 120 40 40 88 88 88 0 0 0 0 0 0 153 95 87 240
22 22 22 163 163 163 22 22 22 163 163 163 255 255 255 109 142 157 165 155 130 255 25 0 255 255 255 7 0 0 110 40 0 1500 5 0 120 40 40 200 123 96 0 0 0 0 0 0 148 134 97 240
22 22 5 163 163 163 22 22 5 163 163 163 255 255 255 109 142 157 165 155 130 255 128 0 255 0 0 7 0 0 110 40 0 1500 5 0 120 40 40 152 123 96 0 0 0 0 0 0 148 134 97 240
0 5 5 190 176 169 0 5 5 190 176 169 255 255 255 62 72 75 62 72 75 0 0 0 0 0 0 3 0 0 80 0 0 1150 -22 0 120 100 100 46 58 61 0 0 0 0 0 0 102 128 134 240
21 21 21 135 173 193 21 21 21 135 173 193 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 3 0 0 80 50 0 650 5 0 120 40 40 0 0 0 0 0 0 0 0 0 116 135 144 240
0 0 0 163 163 163 0 0 0 163 163 163 255 255 255 210 231 200 250 218 143 255 128 0 255 0 0 7 1 0 110 40 0 1500 10 0 120 40 40 200 123 96 0 0 0 0 0 0 139 112 87 240
